"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.9896069968597e-06,0.824183513601475,0.711,0.392,0.0788904887559038,"1","RTKN"
4.00970066157073e-06,0.590252128920817,0.843,0.651,0.0792878208818995,"1","GOLGA4"
4.02540192328623e-06,0.931616702342479,0.47,0.208,0.0795982976310619,"1","ABHD17B"
4.08292618037397e-06,0.962717746376725,0.735,0.472,0.0807357822907149,"1","ANKRD54"
4.20347669940126e-06,1.33715789187301,0.41,0.16,0.0831195482539605,"1","ADA"
4.29047845885885e-06,1.2187076497509,0.434,0.179,0.0848399210454749,"1","JMJD7"
4.30770421754737e-06,0.91565553672787,0.627,0.354,0.0851805431977816,"1","PRKCB"
4.37374894712292e-06,1.670902303386,0.373,0.142,0.0864865116804087,"1","PCYT2"
4.41530467712296e-06,1.35607289795439,0.434,0.179,0.0873082346854294,"1","CARD19"
4.50992504739664e-06,0.758389414191201,0.747,0.415,0.0891792578872212,"1","ETFB"
4.5433271252605e-06,1.16078637004509,0.349,0.132,0.0898397505749011,"1","UBE2Z"
4.56928708810551e-06,1.38842365725843,0.349,0.123,0.0903530828801984,"1","PAIP2B"
4.8301404008627e-06,4.74391128887755,0.277,0.085,0.095511196286659,"1","CDH7"
4.99543765967054e-06,1.88202266709559,0.434,0.203,0.0987797842823253,"1","TCTA"
5.16203669652138e-06,1.08409356210278,0.795,0.542,0.102074113637014,"1","SETD4"
5.19640309956157e-06,0.511920185736007,0.964,0.986,0.10275367489073,"1","MARCKS"
5.25456950368467e-06,0.556605143582571,0.482,0.212,0.103903857365861,"1","HLA-C"
5.28193965969491e-06,1.49211361808536,0.47,0.226,0.104445074830807,"1","LPGAT1"
5.59200426356592e-06,0.878736989038816,0.518,0.231,0.110576292307752,"1","ARHGEF10"
5.73014929694907e-06,1.03708241569088,0.771,0.519,0.113307972197871,"1","SLC48A1"
5.80075256002155e-06,0.742907296420708,0.518,0.226,0.114704081121866,"1","MBNL2"
5.84553006696491e-06,1.03725793876044,0.446,0.193,0.115589511544164,"1","SLC3A1"
5.98978353868038e-06,0.730567431773219,0.988,0.844,0.118441979693866,"1","IL1RAPL1"
6.04124275618545e-06,0.903324384554018,0.398,0.165,0.119459534260811,"1","SPINT2"
6.06543817171268e-06,1.29031946290133,0.542,0.283,0.119937974407447,"1","BAIAP2"
6.06659831259993e-06,0.68397150228067,0.892,0.66,0.119960915033351,"1","NCKAP5"
6.35384132630578e-06,1.11801476637628,0.566,0.288,0.12564085838637,"1","CINP"
6.35384132630578e-06,1.50225770905916,0.554,0.292,0.12564085838637,"1","ATP6V0A2"
6.3955726177255e-06,1.14842362576196,0.47,0.212,0.126466052942904,"1","PPCS"
6.44196021830562e-06,1.17085107214714,0.386,0.146,0.127383321356775,"1","SLC38A7"
6.48637230906137e-06,0.31627573478894,0.663,0.349,0.12826152603938,"1","KDM6B"
6.4991618092877e-06,1.72726110983164,0.47,0.231,0.128514425616855,"1","VLDLR-AS1"
6.51363780621844e-06,1.54820926718519,0.566,0.311,0.128800673980163,"1","FRMD6"
6.85914337690219e-06,0.915619093122661,0.735,0.481,0.135632701134864,"1","ANP32B"
