"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051262","GO:0051262","protein tetramerization","1/27","99/18986",0.0101010101010101,7.10288065843621,2.29747320028554,0.131730636254549,0.204424097409372,0.132913812455274,"RRM2",1
"GO:0051781","GO:0051781","positive regulation of cell division","1/27","99/18986",0.0101010101010101,7.10288065843621,2.29747320028554,0.131730636254549,0.204424097409372,0.132913812455274,"AURKB",1
"GO:0061387","GO:0061387","regulation of extent of cell growth","1/27","99/18986",0.0101010101010101,7.10288065843621,2.29747320028554,0.131730636254549,0.204424097409372,0.132913812455274,"MAG",1
"GO:0060537","GO:0060537","muscle tissue development","2/27","447/18986",0.00447427293064877,3.14624243930732,1.73288146749312,0.132195964090036,0.204819543088544,0.133170925943868,"SOX9/EYA1",2
"GO:0050773","GO:0050773","regulation of dendrite development","1/27","100/18986",0.01,7.03185185185185,2.28223385333975,0.132971874821878,0.205367673336011,0.133527312895486,"ELAVL4",1
"GO:0090132","GO:0090132","epithelium migration","1/27","100/18986",0.01,7.03185185185185,2.28223385333975,0.132971874821878,0.205367673336011,0.133527312895486,"SOX9",1
"GO:0022411","GO:0022411","cellular component disassembly","2/27","450/18986",0.00444444444444444,3.12526748971193,1.72183414102296,0.133638143073033,0.206069593042886,0.133983691695542,"AURKB/TPX2",2
"GO:0046785","GO:0046785","microtubule polymerization","1/27","101/18986",0.0099009900990099,6.96222955628896,2.26720272535092,0.134211404599481,0.206626102334327,0.13434552658942,"TPX2",1
"GO:0000041","GO:0000041","transition metal ion transport","1/27","102/18986",0.00980392156862745,6.89397240377633,2.25237478916724,0.135449227849457,0.207220280970946,0.134731853587428,"TF",1
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","1/27","102/18986",0.00980392156862745,6.89397240377633,2.25237478916724,0.135449227849457,0.207220280970946,0.134731853587428,"RPH3A",1
"GO:0048640","GO:0048640","negative regulation of developmental growth","1/27","102/18986",0.00980392156862745,6.89397240377633,2.25237478916724,0.135449227849457,0.207220280970946,0.134731853587428,"MAG",1
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","1/27","102/18986",0.00980392156862745,6.89397240377633,2.25237478916724,0.135449227849457,0.207220280970946,0.134731853587428,"EYA1",1
"GO:0001503","GO:0001503","ossification","2/27","456/18986",0.0043859649122807,3.08414554905783,1.70001293728779,0.136533818889139,0.207804441354054,0.13511166685107,"SOX9/CSGALNACT1",2
"GO:0043279","GO:0043279","response to alkaloid","1/27","103/18986",0.00970873786407767,6.82704063286587,2.23774518756917,0.136685346831033,0.207804441354054,0.13511166685107,"ELAVL4",1
"GO:0070167","GO:0070167","regulation of biomineral tissue development","1/27","103/18986",0.00970873786407767,6.82704063286587,2.23774518756917,0.136685346831033,0.207804441354054,0.13511166685107,"SOX9",1
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","1/27","103/18986",0.00970873786407767,6.82704063286587,2.23774518756917,0.136685346831033,0.207804441354054,0.13511166685107,"ELAVL4",1
"GO:0048568","GO:0048568","embryonic organ development","2/27","458/18986",0.00436681222707424,3.07067766456413,1.69281865562313,0.137502337865703,0.20872039741549,0.135707209224547,"SOX9/EYA1",2
"GO:0007409","GO:0007409","axonogenesis","2/27","459/18986",0.00435729847494553,3.0639877350117,1.68923617692648,0.137987205821367,0.209130142156059,0.135973619771506,"MAG/CNTN2",2
"GO:0043549","GO:0043549","regulation of kinase activity","2/27","460/18986",0.00434782608695652,3.0573268921095,1.68566340457826,0.138472476740064,0.209539222189863,0.136239598135022,"CDC25C/TPX2",2
"GO:0006417","GO:0006417","regulation of translation","2/27","461/18986",0.00433839479392625,3.05069494657347,1.6821002877511,0.138958148616006,0.209590346786702,0.136272838663718,"SAMD4A/ELAVL4",2
"GO:0090130","GO:0090130","tissue migration","1/27","105/18986",0.00952380952380952,6.69700176366843,2.20906236526291,0.139152481011521,0.209590346786702,0.136272838663718,"SOX9",1
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","1/27","105/18986",0.00952380952380952,6.69700176366843,2.20906236526291,0.139152481011521,0.209590346786702,0.136272838663718,"TF",1
"GO:0051960","GO:0051960","regulation of nervous system development","2/27","463/18986",0.00431965442764579,3.03751699864011,1.67500281924136,0.139930687238932,0.210436721303679,0.136823140048154,"MAG/CDK18",2
"GO:0006885","GO:0006885","regulation of pH","1/27","106/18986",0.00943396226415094,6.63382250174703,2.19500021562344,0.140383500714539,0.210791892276615,0.137054067461725,"CA2",1
"GO:0019395","GO:0019395","fatty acid oxidation","1/27","107/18986",0.00934579439252336,6.57182416060921,2.18111852985772,0.141612825157373,0.211983505966345,0.137828838736164,"SOX9",1
"GO:0032526","GO:0032526","response to retinoic acid","1/27","107/18986",0.00934579439252336,6.57182416060921,2.18111852985772,0.141612825157373,0.211983505966345,0.137828838736164,"SOX9",1
"GO:0007631","GO:0007631","feeding behavior","1/27","108/18986",0.00925925925925926,6.51097393689986,2.16741319766392,0.142840456584925,0.213165282602963,0.138597214090313,"CNTN2",1
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","1/27","108/18986",0.00925925925925926,6.51097393689986,2.16741319766392,0.142840456584925,0.213165282602963,0.138597214090313,"SOX9",1
"GO:0010586","GO:0010586","miRNA metabolic process","1/27","110/18986",0.00909090909090909,6.39259259259259,2.14051580350375,0.145290649359523,0.215828705079109,0.14032893574138,"SOX9",1
"GO:0048675","GO:0048675","axon extension","1/27","110/18986",0.00909090909090909,6.39259259259259,2.14051580350375,0.145290649359523,0.215828705079109,0.14032893574138,"MAG",1
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","1/27","110/18986",0.00909090909090909,6.39259259259259,2.14051580350375,0.145290649359523,0.215828705079109,0.14032893574138,"AURKB",1
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","1/27","111/18986",0.00900900900900901,6.335001668335,2.12731615585074,0.146513215182118,0.217313046299086,0.141294034538595,"CSGALNACT1",1
"GO:0014013","GO:0014013","regulation of gliogenesis","1/27","112/18986",0.00892857142857143,6.27843915343915,2.11427768046514,0.147734096940533,0.217514144409082,0.141424785838544,"MAG",1
"GO:0022600","GO:0022600","digestive system process","1/27","112/18986",0.00892857142857143,6.27843915343915,2.11427768046514,0.147734096940533,0.217514144409082,0.141424785838544,"SOX9",1
"GO:0030316","GO:0030316","osteoclast differentiation","1/27","112/18986",0.00892857142857143,6.27843915343915,2.11427768046514,0.147734096940533,0.217514144409082,0.141424785838544,"TF",1
"GO:0032204","GO:0032204","regulation of telomere maintenance","1/27","112/18986",0.00892857142857143,6.27843915343915,2.11427768046514,0.147734096940533,0.217514144409082,0.141424785838544,"AURKB",1
"GO:0042327","GO:0042327","positive regulation of phosphorylation","2/27","479/18986",0.00417536534446764,2.93605505296528,1.61955953143714,0.147766546201853,0.217514144409082,0.141424785838544,"TF/TPX2",2
"GO:0005976","GO:0005976","polysaccharide metabolic process","1/27","113/18986",0.00884955752212389,6.22287774500164,2.10139687213867,0.148953296865435,0.218929845694967,0.142345255869179,"CSGALNACT1",1
"GO:0050673","GO:0050673","epithelial cell proliferation","2/27","482/18986",0.004149377593361,2.91778085139081,1.60941912105176,0.149246374288141,0.219029746881389,0.142410210283675,"SOX9/EYA1",2
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","1/27","114/18986",0.0087719298245614,6.16829109811566,2.08867033260249,0.150170817184655,0.219393701382386,0.142646848629647,"SOX9",1
"GO:0034440","GO:0034440","lipid oxidation","1/27","114/18986",0.0087719298245614,6.16829109811566,2.08867033260249,0.150170817184655,0.219393701382386,0.142646848629647,"SOX9",1
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","1/27","114/18986",0.0087719298245614,6.16829109811566,2.08867033260249,0.150170817184655,0.219393701382386,0.142646848629647,"TF",1
"GO:0001838","GO:0001838","embryonic epithelial tube formation","1/27","115/18986",0.00869565217391304,6.114653784219,2.07609476635339,0.151386660123189,0.220624971099283,0.143447403722258,"SOX9",1
"GO:0034762","GO:0034762","regulation of transmembrane transport","2/27","487/18986",0.00410677618069815,2.88782416913834,1.59269041286274,0.151719888192622,0.220624971099283,0.143447403722258,"CAPN3/CA2",2
"GO:0051656","GO:0051656","establishment of organelle localization","2/27","488/18986",0.00409836065573771,2.88190649666059,1.58937008498248,0.152215643955772,0.220624971099283,0.143447403722258,"AURKB/TTK",2
"GO:0002062","GO:0002062","chondrocyte differentiation","1/27","116/18986",0.00862068965517241,6.06194125159642,2.06366697667772,0.152600827903204,0.220624971099283,0.143447403722258,"SOX9",1
"GO:0060840","GO:0060840","artery development","1/27","116/18986",0.00862068965517241,6.06194125159642,2.06366697667772,0.152600827903204,0.220624971099283,0.143447403722258,"EYA1",1
"GO:0070555","GO:0070555","response to interleukin-1","1/27","116/18986",0.00862068965517241,6.06194125159642,2.06366697667772,0.152600827903204,0.220624971099283,0.143447403722258,"SOX9",1
"GO:2001252","GO:2001252","positive regulation of chromosome organization","1/27","116/18986",0.00862068965517241,6.06194125159642,2.06366697667772,0.152600827903204,0.220624971099283,0.143447403722258,"AURKB",1
"GO:0016049","GO:0016049","cell growth","2/27","490/18986",0.00408163265306122,2.87014361300076,1.58275450945436,0.153208193374984,0.221174439397417,0.143804660656513,"SOX9/MAG",2
"GO:0001824","GO:0001824","blastocyst development","1/27","118/18986",0.00847457627118644,5.95919648462021,2.03924241158019,0.155024146862221,0.223133868190741,0.145078655036118,"RRM2",1
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","1/27","118/18986",0.00847457627118644,5.95919648462021,2.03924241158019,0.155024146862221,0.223133868190741,0.145078655036118,"SOX9",1
"GO:0006334","GO:0006334","nucleosome assembly","1/27","120/18986",0.00833333333333333,5.85987654320988,2.01537289973143,0.157440791782578,0.225279250594777,0.146473553964906,"SOX9",1
"GO:0042303","GO:0042303","molting cycle","1/27","120/18986",0.00833333333333333,5.85987654320988,2.01537289973143,0.157440791782578,0.225279250594777,0.146473553964906,"SOX9",1
"GO:0042633","GO:0042633","hair cycle","1/27","120/18986",0.00833333333333333,5.85987654320988,2.01537289973143,0.157440791782578,0.225279250594777,0.146473553964906,"SOX9",1
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","1/27","120/18986",0.00833333333333333,5.85987654320988,2.01537289973143,0.157440791782578,0.225279250594777,0.146473553964906,"CAPN3",1
"GO:0006022","GO:0006022","aminoglycan metabolic process","1/27","122/18986",0.00819672131147541,5.76381299332119,1.99203605919483,0.159850780340095,0.227058115723959,0.147630148266457,"CSGALNACT1",1
"GO:0039531","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/27","122/18986",0.00819672131147541,5.76381299332119,1.99203605919483,0.159850780340095,0.227058115723959,0.147630148266457,"AURKB",1
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","1/27","122/18986",0.00819672131147541,5.76381299332119,1.99203605919483,0.159850780340095,0.227058115723959,0.147630148266457,"CAPN3",1
"GO:0071482","GO:0071482","cellular response to light stimulus","1/27","122/18986",0.00819672131147541,5.76381299332119,1.99203605919483,0.159850780340095,0.227058115723959,0.147630148266457,"AURKB",1
"GO:0071887","GO:0071887","leukocyte apoptotic process","1/27","122/18986",0.00819672131147541,5.76381299332119,1.99203605919483,0.159850780340095,0.227058115723959,0.147630148266457,"AURKB",1
"GO:0030326","GO:0030326","embryonic limb morphogenesis","1/27","123/18986",0.00813008130081301,5.71695272508281,1.98056074262318,0.161053283994188,0.227768670532478,0.148092141494044,"FREM2",1
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","1/27","123/18986",0.00813008130081301,5.71695272508281,1.98056074262318,0.161053283994188,0.227768670532478,0.148092141494044,"FREM2",1
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","1/27","123/18986",0.00813008130081301,5.71695272508281,1.98056074262318,0.161053283994188,0.227768670532478,0.148092141494044,"AURKB",1
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","1/27","124/18986",0.00806451612903226,5.67084826762246,1.96921076536597,0.162254130165643,0.229133916765125,0.148979806324271,"SAMD4A",1
"GO:0030278","GO:0030278","regulation of ossification","1/27","125/18986",0.008,5.62548148148148,1.95798366858861,0.163453321051314,0.229826707200764,0.149430249394341,"SOX9",1
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","1/27","125/18986",0.008,5.62548148148148,1.95798366858861,0.163453321051314,0.229826707200764,0.149430249394341,"SOX9",1
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","1/27","125/18986",0.008,5.62548148148148,1.95798366858861,0.163453321051314,0.229826707200764,0.149430249394341,"RPH3A",1
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","1/27","126/18986",0.00793650793650794,5.58083480305702,1.94687706125293,0.16465085884526,0.231176458378699,0.150307839547355,"RRM2",1
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","1/27","127/18986",0.0078740157480315,5.53689122193059,1.93588861772288,0.165846745738748,0.231525466316821,0.150534759838167,"AURKB",1
"GO:0022612","GO:0022612","gland morphogenesis","1/27","127/18986",0.0078740157480315,5.53689122193059,1.93588861772288,0.165846745738748,0.231525466316821,0.150534759838167,"SOX9",1
"GO:0002698","GO:0002698","negative regulation of immune effector process","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"MASP1",1
"GO:0006821","GO:0006821","chloride transport","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"CA2",1
"GO:0006906","GO:0006906","vesicle fusion","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"RPH3A",1
"GO:0030282","GO:0030282","bone mineralization","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"SOX9",1
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"TF",1
"GO:0072089","GO:0072089","stem cell proliferation","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"SOX9",1
"GO:0072175","GO:0072175","epithelial tube formation","1/27","128/18986",0.0078125,5.49363425925926,1.92501607547288,0.167040983920256,0.231525466316821,0.150534759838167,"SOX9",1
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","1/27","129/18986",0.00775193798449612,5.45104794717198,1.91425723289384,0.168233575575476,0.232846755383981,0.151393844307646,"CAPN3",1
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","1/27","130/18986",0.00769230769230769,5.40911680911681,1.90360994719181,0.169424522887321,0.233829873431722,0.152033054505831,"CAPN3",1
